2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: PHBUSDT, quantity: 552, side: SELL
2024-06-27 19:32:43 info: orderId: 22130960, symbol: MASKUSDT, quantity: 6, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: SUIUSDT, quantity: 47.9, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: DENTUSDT, quantity: 91075, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: CKBUSDT, quantity: 9453, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: SSVUSDT, quantity: 3.63, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: TOKENUSDT, quantity: 31194, side: SELL
2024-06-27 19:32:43 info: orderId: 1038683204, symbol: BCHUSDT, quantity: 0.049, side: SELL
2024-06-27 19:32:43 info: orderId: 19083106, symbol: 1000SHIBUSDT, quantity: 1053, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: TURBOUSDT, quantity: 41345, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: MKRUSDT, quantity: 0.032, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: UNIUSDT, quantity: 23, side: SELL
2024-06-27 19:32:43 info: -4164 - Order's notional must be no smaller than 5 (unless you choose reduce only)., symbol: 1000PEPEUSDT, quantity: 55, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: 1000RATSUSDT, quantity: 254, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: FETUSDT, quantity: 52, side: SELL
2024-06-27 19:32:43 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: KASUSDT, quantity: 132, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: INJUSDT, quantity: 0.8, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: ETCUSDT, quantity: 0.37, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: XMRUSDT, quantity: 32.778, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: IOTXUSDT, quantity: 1901, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: UMAUSDT, quantity: 35, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: BNXUSDT, quantity: 96.7, side: SELL
2024-06-27 19:40:10 info: orderId: 16390157, symbol: MTLUSDT, quantity: 15, side: SELL
2024-06-27 19:40:10 info: orderId: 77314, symbol: ENAUSDT, quantity: 31, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: STMXUSDT, quantity: 19340, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: KNCUSDT, quantity: 185, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: ZECUSDT, quantity: 4.65, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: TUSDT, quantity: 4010, side: SELL
2024-06-27 19:40:10 info: orderId: 1517085, symbol: 1000SATSUSDT, quantity: 114286, side: SELL
2024-06-27 19:40:10 info: orderId: 258316538, symbol: XRPUSDT, quantity: 38.5, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: DOTUSDT, quantity: 16.8, side: SELL
2024-06-27 19:40:10 info: -4164 - Order's notional must be no smaller than 5 (unless you choose reduce only)., symbol: LSKUSDT, quantity: 1, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: LITUSDT, quantity: 121, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: NOTUSDT, quantity: 4852, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: PHBUSDT, quantity: 552, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: SUIUSDT, quantity: 47.9, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: DENTUSDT, quantity: 91075, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: CKBUSDT, quantity: 9453, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: SSVUSDT, quantity: 3.63, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: TOKENUSDT, quantity: 31414, side: SELL
2024-06-27 19:40:10 info: orderId: 1038683223, symbol: BCHUSDT, quantity: 0.049, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: TURBOUSDT, quantity: 45713, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: MKRUSDT, quantity: 0.04, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: UNIUSDT, quantity: 25, side: SELL
2024-06-27 19:40:10 info: -4164 - Order's notional must be no smaller than 5 (unless you choose reduce only)., symbol: 1000PEPEUSDT, quantity: 104, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: 1000RATSUSDT, quantity: 254, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: FETUSDT, quantity: 65, side: SELL
2024-06-27 19:40:10 info: -4131 - The counterparty's best price does not meet the PERCENT_PRICE filter limit., symbol: KASUSDT, quantity: 132, side: SELL
